id ,status,age,n_child,education,profession,device,account_balance,loan,mortgage,credit,positive,campaign_type,consent,n_contact,l_date,l_call_duration,p_outcome,n_p_contact,p_days,subscribed
505173,single,30,0,doctoral,manager,cellular,76,False,False,False,True,phone call,False,6,25-Aug,105,unknown,0,-1,False
495791,married,49,unknown,master,technician,cellular,160,True,False,False,True,phone call,False,1,09-Jul,48,unknown,0,-1,False
513627,single,19,0,unknown,unemployed,telephone,34,False,False,False,True,phone call,False,12,05-Mar,79,unknown,0,-1,False
486798,married,37,unknown,master,manager,unknown,2868,False,True,False,True,phone call,False,1,20-May,153,unknown,0,-1,False
509805,single,59,2,bachelor,self-employed,cellular,6962,False,False,False,True,phone call,True,3,21-Nov,338,unknown,0,-1,True
517616,single,36,3 or more,master,technician,telephone,10,True,True,False,True,phone call,False,1,07-May,59,failure,3,168,False
497069,married,50,3 or more,master,technician,cellular,207,False,True,False,True,phone call,False,7,15-Jul,379,unknown,0,-1,False
526161,married,66,unknown,unknown,manager,cellular,1944,False,True,False,True,phone call,True,2,26-May,124,success,11,90,True
483843,married,30,3 or more,master,teacher,unknown,82,False,True,False,True,phone call,False,2,08-May,169,unknown,0,-1,False
518567,divorced,58,0,master,technician,telephone,2762,False,True,False,True,phone call,False,1,11-May,105,failure,1,368,False
496654,married,31,unknown,master,teacher,cellular,364,False,False,False,True,phone call,False,2,14-Jul,297,unknown,0,-1,False
502177,single,33,unknown,doctoral,manager,cellular,1728,False,False,False,True,phone call,False,2,08-Aug,174,unknown,0,-1,False
501138,married,60,unknown,master,accountant,telephone,10,False,False,False,True,phone call,False,20,31-Jul,520,unknown,0,-1,False
526408,married,49,unknown,bachelor,architect,unknown,334,False,False,False,True,phone call,False,1,30-Jun,7,unknown,0,-1,False
515530,single,30,unknown,master,self-employed,cellular,7484,False,False,False,True,phone call,False,1,20-Apr,223,unknown,0,-1,False
521333,married,39,3 or more,master,engineer,cellular,3997,False,True,False,True,phone call,False,4,18-May,14,other,1,362,False
483086,married,52,unknown,bachelor,engineer,unknown,62,False,True,False,True,phone call,False,3,06-May,194,unknown,0,-1,False
517346,married,44,1,master,engineer,cellular,-193,False,True,False,False,phone call,False,2,06-May,289,unknown,0,-1,False
499931,married,51,1,master,scientist,cellular,-346,False,True,False,False,phone call,False,6,29-Jul,163,unknown,0,-1,False
483774,single,29,unknown,master,teacher,unknown,12,False,False,False,True,phone call,False,1,08-May,173,unknown,0,-1,False
504126,single,34,unknown,doctoral,scientist,cellular,2414,False,False,False,True,phone call,False,9,19-Aug,109,unknown,0,-1,False
520595,married,32,3 or more,master,teacher,cellular,24,False,True,False,True,phone call,False,1,15-May,354,unknown,0,-1,False
519123,married,26,unknown,doctoral,retired,cellular,44,False,True,False,True,phone call,False,1,12-May,109,failure,5,294,False
516755,divorced,59,3 or more,master,accountant,cellular,473,False,False,False,True,phone call,True,6,04-May,608,success,1,90,True
505514,married,40,unknown,doctoral,manager,cellular,2854,False,False,False,True,phone call,False,4,26-Aug,92,unknown,0,-1,False
513977,single,46,unknown,master,technician,cellular,973,False,True,False,True,phone call,False,2,06-Apr,177,unknown,0,-1,False
507172,married,33,3 or more,doctoral,technician,cellular,1482,True,True,False,True,phone call,False,1,18-Nov,58,unknown,0,-1,False
487335,married,37,3 or more,doctoral,student,unknown,1886,False,True,False,True,phone call,False,2,21-May,125,unknown,0,-1,False
486700,married,54,0,master,engineer,unknown,220,False,True,False,True,phone call,False,3,19-May,200,unknown,0,-1,False
495884,married,41,unknown,master,retired,cellular,511,True,False,False,True,phone call,False,1,09-Jul,67,unknown,0,-1,False
517517,married,34,1,master,self-employed,cellular,1966,True,True,False,True,phone call,False,1,07-May,335,unknown,0,-1,False
519703,single,35,unknown,master,engineer,cellular,501,False,True,False,True,phone call,False,2,13-May,147,unknown,0,-1,False
506365,divorced,36,unknown,master,scientist,telephone,785,False,False,False,True,phone call,False,2,29-Aug,128,unknown,0,-1,False
519555,married,37,3 or more,doctoral,manager,cellular,546,False,True,False,True,phone call,False,1,13-May,255,failure,2,345,False
488865,single,25,3 or more,doctoral,retired,unknown,15,True,True,True,True,phone call,False,4,27-May,5,unknown,0,-1,False
523869,divorced,76,0,bachelor,accountant,cellular,732,False,False,False,True,phone call,True,5,09-Sep,430,unknown,0,-1,True
498249,married,31,unknown,master,architect,cellular,3522,False,True,False,True,phone call,False,4,21-Jul,72,unknown,0,-1,False
502999,single,31,1,doctoral,manager,cellular,1170,False,True,False,True,phone call,False,3,12-Aug,240,unknown,0,-1,False
496916,married,45,unknown,unknown,scientist,cellular,511,False,True,False,True,phone call,False,4,15-Jul,74,unknown,0,-1,False
493406,married,56,unknown,bachelor,engineer,unknown,269,False,False,False,True,phone call,False,3,17-Jun,495,unknown,0,-1,False
513537,single,30,unknown,doctoral,manager,cellular,5015,False,True,False,True,phone call,True,1,27-Feb,178,success,1,100,True
521973,single,26,unknown,master,unemployed,cellular,100,False,False,False,True,phone call,True,1,26-May,403,unknown,0,-1,True
507688,single,56,3 or more,doctoral,scientist,cellular,11295,False,False,False,True,phone call,False,1,18-Nov,235,unknown,0,-1,False
501560,single,36,unknown,doctoral,manager,cellular,501,False,True,False,True,phone call,False,3,06-Aug,84,unknown,0,-1,False
486213,single,37,3 or more,unknown,engineer,unknown,1979,False,False,False,True,phone call,False,8,16-May,176,unknown,0,-1,False
504493,married,55,1,unknown,engineer,cellular,186,False,False,False,True,phone call,False,2,21-Aug,153,unknown,0,-1,False
487909,married,31,unknown,bachelor,student,unknown,977,False,True,False,True,phone call,False,2,23-May,1296,unknown,0,-1,False
501469,single,41,unknown,master,scientist,cellular,46,False,False,False,True,phone call,False,2,05-Aug,136,unknown,0,-1,False
498046,married,49,unknown,doctoral,manager,cellular,-6152,True,False,True,False,phone call,False,1,21-Jul,187,unknown,0,-1,False
525904,married,31,unknown,doctoral,manager,cellular,2854,False,True,False,True,phone call,True,2,26-Apr,621,unknown,0,-1,True
482980,single,31,unknown,doctoral,engineer,unknown,64,True,True,False,True,phone call,False,1,06-May,352,unknown,0,-1,False
484073,married,31,unknown,master,engineer,unknown,395,False,True,False,True,phone call,False,1,09-May,70,unknown,0,-1,False
492966,single,36,unknown,master,engineer,unknown,2676,True,True,False,True,phone call,False,2,16-Jun,165,unknown,0,-1,False
497517,married,49,unknown,master,engineer,cellular,753,False,True,False,True,phone call,False,1,17-Jul,22,unknown,0,-1,False
507167,single,32,unknown,doctoral,technician,cellular,163,False,False,False,True,phone call,False,1,18-Nov,69,unknown,0,-1,False
499716,married,41,unknown,master,technician,cellular,225,False,True,False,True,phone call,False,12,28-Jul,70,unknown,0,-1,False
509189,married,44,unknown,doctoral,manager,cellular,58,False,True,True,True,phone call,False,4,20-Nov,212,unknown,0,-1,False
494468,married,52,unknown,master,engineer,unknown,1684,False,False,False,True,phone call,False,3,20-Jun,448,unknown,0,-1,False
494555,single,26,3 or more,master,scientist,unknown,1158,False,True,False,True,phone call,False,9,20-Jun,18,unknown,0,-1,False
526879,married,65,unknown,doctoral,retired,telephone,2108,False,False,False,True,phone call,True,1,11-Aug,385,success,2,183,True
521011,single,29,0,master,engineer,cellular,230,False,True,False,True,phone call,False,2,15-May,19,unknown,0,-1,False
501496,married,50,unknown,bachelor,engineer,cellular,554,False,False,False,True,phone call,False,1,05-Aug,96,unknown,0,-1,False
524859,married,53,unknown,master,technician,telephone,1626,False,False,False,True,phone call,True,1,15-Dec,430,failure,1,193,True
519334,single,28,unknown,master,scientist,cellular,100,False,True,False,True,phone call,False,5,13-May,65,unknown,0,-1,False
516178,single,23,unknown,doctoral,unemployed,cellular,529,False,False,False,True,phone call,False,3,27-Apr,42,unknown,0,-1,False
509475,married,40,3 or more,doctoral,retired,cellular,789,False,False,False,True,phone call,False,2,21-Nov,155,unknown,0,-1,False
519798,single,35,unknown,master,engineer,cellular,7246,False,True,False,True,phone call,False,2,13-May,158,unknown,0,-1,False
508922,married,32,3 or more,master,technician,cellular,2310,False,True,False,True,phone call,False,1,20-Nov,115,unknown,0,-1,False
526199,married,55,unknown,bachelor,self-employed,cellular,1101,False,False,False,True,phone call,False,1,31-May,162,unknown,0,-1,False
519786,married,43,unknown,bachelor,engineer,cellular,725,False,True,False,True,phone call,False,3,13-May,36,unknown,0,-1,False
508280,married,30,unknown,master,retired,cellular,861,False,True,False,True,phone call,False,1,19-Nov,961,other,1,183,False
503388,married,58,2,master,accountant,cellular,179,False,False,False,True,phone call,False,2,14-Aug,129,unknown,0,-1,False
498761,married,40,3 or more,master,teacher,cellular,110,False,True,False,True,phone call,False,1,23-Jul,123,unknown,0,-1,False
508969,divorced,35,unknown,master,engineer,cellular,2802,False,True,False,True,phone call,False,1,20-Nov,126,unknown,0,-1,False
492299,married,37,3 or more,bachelor,engineer,unknown,4507,False,False,False,True,phone call,False,2,09-Jun,157,unknown,0,-1,False
487948,married,39,3 or more,master,student,unknown,38,False,True,False,True,phone call,False,4,23-May,133,unknown,0,-1,False
506640,single,31,unknown,doctoral,retired,cellular,1319,False,False,False,True,phone call,False,1,17-Nov,341,unknown,0,-1,False
524598,married,33,unknown,master,teacher,cellular,357,False,False,False,True,phone call,True,1,12-Nov,230,failure,4,92,True
523280,single,32,1,doctoral,manager,cellular,329,False,False,False,True,phone call,False,1,12-Aug,329,success,3,104,False
497093,married,35,0,master,manager,cellular,10,False,True,False,True,phone call,False,5,15-Jul,443,unknown,0,-1,False
511294,married,52,0,doctoral,manager,cellular,75,False,False,False,True,phone call,False,1,02-Feb,202,unknown,0,-1,False
520889,single,33,unknown,master,scientist,cellular,968,False,True,False,True,phone call,False,2,15-May,158,unknown,0,-1,False
482841,single,31,unknown,master,manager,unknown,281,False,True,False,True,phone call,False,1,06-May,76,unknown,0,-1,False
496667,married,46,0,doctoral,retired,telephone,2046,False,False,False,True,phone call,False,14,14-Jul,42,unknown,0,-1,False
488005,married,40,unknown,bachelor,teacher,unknown,40,False,False,False,True,phone call,False,3,26-May,65,unknown,0,-1,False
520945,single,44,unknown,master,teacher,cellular,489,False,True,False,True,phone call,False,2,15-May,497,failure,2,340,False
511843,single,33,unknown,doctoral,scientist,cellular,361,False,True,False,True,phone call,False,1,03-Feb,147,failure,1,256,False
520943,married,45,unknown,master,teacher,cellular,-1449,True,True,False,False,phone call,False,2,15-May,9,failure,5,346,False
482855,married,29,unknown,master,engineer,unknown,11,False,True,False,True,phone call,False,1,06-May,196,unknown,0,-1,False
492944,married,59,unknown,bachelor,accountant,unknown,2460,False,False,False,True,phone call,False,1,16-Jun,133,unknown,0,-1,False
509533,married,46,3 or more,bachelor,student,cellular,2482,False,False,False,True,phone call,False,2,21-Nov,148,unknown,0,-1,False
487324,single,41,unknown,doctoral,manager,unknown,1104,False,True,False,True,phone call,False,3,21-May,50,unknown,0,-1,False
524451,married,41,unknown,doctoral,teacher,cellular,803,False,False,False,True,phone call,True,3,30-Oct,233,unknown,0,-1,True
520031,single,31,0,doctoral,student,cellular,16142,False,True,False,True,phone call,True,1,14-May,673,failure,3,174,True
499679,married,50,unknown,bachelor,engineer,telephone,783,True,True,False,True,phone call,False,7,28-Jul,38,unknown,0,-1,False
513229,single,28,unknown,master,scientist,cellular,292,False,False,False,True,phone call,True,2,09-Feb,1067,unknown,0,-1,True
522941,married,34,1,master,architect,telephone,15,False,False,False,True,phone call,False,7,21-Jul,277,unknown,0,-1,False
501178,married,48,unknown,master,self-employed,telephone,1640,False,True,False,True,phone call,False,3,31-Jul,124,unknown,0,-1,False
483146,divorced,51,1,master,teacher,unknown,-52,False,True,False,False,phone call,False,3,07-May,196,unknown,0,-1,False
483423,single,36,unknown,master,teacher,unknown,167,False,True,False,True,phone call,False,2,07-May,203,unknown,0,-1,False
487773,single,30,unknown,bachelor,engineer,unknown,3618,False,True,False,True,phone call,False,4,23-May,236,unknown,0,-1,False
508811,married,36,unknown,master,self-employed,cellular,-775,True,True,False,False,phone call,False,1,20-Nov,140,failure,1,183,False
513490,single,24,unknown,master,engineer,cellular,160,True,False,False,True,phone call,True,2,18-Feb,123,unknown,0,-1,True
525135,married,48,unknown,doctoral,manager,cellular,3155,False,False,False,True,phone call,False,3,28-Jan,133,other,1,97,False
520395,married,51,3 or more,master,student,cellular,389,False,True,False,True,phone call,False,4,14-May,277,unknown,0,-1,False
521740,married,33,unknown,doctoral,manager,cellular,83,False,True,False,True,phone call,False,1,22-May,96,failure,1,186,False
520309,married,38,0,master,teacher,cellular,6947,False,True,False,True,phone call,False,4,14-May,198,other,3,331,False
514881,married,44,unknown,master,scientist,cellular,519,True,True,False,True,phone call,False,1,17-Apr,422,unknown,0,-1,False
515384,married,42,unknown,bachelor,engineer,cellular,1516,False,True,False,True,phone call,True,3,17-Apr,574,unknown,0,-1,True
504857,married,46,unknown,doctoral,manager,cellular,140,False,False,False,True,phone call,False,4,22-Aug,73,unknown,0,-1,False
527067,married,37,unknown,master,teacher,cellular,57,False,True,False,True,phone call,True,1,06-Sep,819,success,9,185,True
504843,married,49,unknown,doctoral,manager,cellular,221,False,False,False,True,phone call,False,6,22-Aug,52,unknown,0,-1,False
525137,married,39,0,doctoral,technician,cellular,930,True,True,False,True,phone call,False,2,28-Jan,113,unknown,0,-1,False
523438,married,57,1,master,accountant,telephone,441,False,False,False,True,phone call,False,2,14-Aug,76,unknown,0,-1,False
496694,single,35,unknown,bachelor,engineer,cellular,-197,False,True,False,False,phone call,False,3,14-Jul,167,unknown,0,-1,False
488350,divorced,35,3 or more,master,scientist,unknown,283,True,True,False,True,phone call,False,3,26-May,411,unknown,0,-1,False
516078,divorced,46,unknown,doctoral,manager,cellular,4176,False,False,False,True,phone call,False,1,21-Apr,403,unknown,0,-1,False
501658,married,55,1,unknown,engineer,cellular,5531,False,False,False,True,phone call,False,2,06-Aug,116,unknown,0,-1,False
518721,married,50,unknown,master,retired,cellular,490,False,True,False,True,phone call,False,2,11-May,156,unknown,0,-1,False
491730,single,37,unknown,doctoral,student,unknown,896,False,False,False,True,phone call,False,1,06-Jun,303,unknown,0,-1,False
526975,married,55,3 or more,bachelor,self-employed,cellular,1101,False,False,False,True,phone call,False,1,31-Aug,219,failure,1,92,False
483677,married,34,unknown,master,scientist,unknown,69,False,True,False,True,phone call,False,3,08-May,59,unknown,0,-1,False
494165,married,56,1,master,manager,unknown,2858,False,False,False,True,phone call,False,3,20-Jun,223,unknown,0,-1,False
516913,single,23,unknown,master,scientist,cellular,579,False,True,False,True,phone call,False,1,05-May,225,unknown,0,-1,False
508264,married,59,unknown,doctoral,manager,cellular,1703,False,False,False,True,phone call,False,2,19-Nov,412,unknown,0,-1,False
526237,single,33,unknown,doctoral,scientist,unknown,165,False,False,False,True,phone call,False,1,07-Jun,14,unknown,0,-1,False
514925,married,50,unknown,master,technician,cellular,471,True,True,False,True,phone call,False,3,17-Apr,71,failure,3,338,False
503014,married,33,2,doctoral,manager,cellular,477,False,False,False,True,phone call,False,3,12-Aug,236,unknown,0,-1,False
523787,single,73,unknown,master,accountant,cellular,955,False,False,False,True,phone call,False,2,04-Sep,68,unknown,0,-1,False
498034,married,37,0,doctoral,technician,cellular,10,False,True,False,True,phone call,False,1,21-Jul,106,unknown,0,-1,False
493358,married,49,0,master,self-employed,unknown,3709,False,False,False,True,phone call,False,2,17-Jun,47,unknown,0,-1,False
493132,married,38,unknown,master,scientist,unknown,373,True,True,False,True,phone call,False,8,17-Jun,91,unknown,0,-1,False
482650,married,47,unknown,master,technician,unknown,341,False,True,False,True,phone call,False,2,05-May,115,unknown,0,-1,False
501100,married,48,1,bachelor,technician,telephone,3290,True,True,False,True,phone call,True,9,31-Jul,937,unknown,0,-1,True
497409,married,27,unknown,master,architect,cellular,10,True,False,False,True,phone call,False,1,17-Jul,67,unknown,0,-1,False
525880,single,25,unknown,unknown,unemployed,telephone,660,False,False,False,True,phone call,True,2,21-Apr,563,unknown,0,-1,True
500979,married,40,0,unknown,teacher,cellular,10,False,False,False,True,phone call,False,34,31-Jul,61,unknown,0,-1,False
492189,single,43,unknown,doctoral,manager,unknown,951,False,False,False,True,phone call,True,1,09-Jun,813,unknown,0,-1,True
509769,married,42,unknown,doctoral,manager,cellular,42,False,False,False,True,phone call,True,3,21-Nov,600,unknown,0,-1,True
482598,married,55,unknown,bachelor,engineer,unknown,574,False,True,False,True,phone call,False,1,05-May,224,unknown,0,-1,False
523709,single,36,unknown,doctoral,manager,cellular,451,False,False,False,True,phone call,True,8,28-Aug,188,failure,1,98,True
486250,single,27,unknown,doctoral,manager,unknown,-267,False,True,True,False,phone call,False,16,16-May,194,unknown,0,-1,False
499382,married,44,unknown,master,teacher,telephone,445,False,True,False,True,phone call,False,1,25-Jul,80,unknown,0,-1,False
499434,married,38,0,master,technician,cellular,630,False,True,False,True,phone call,False,1,25-Jul,245,unknown,0,-1,False
511253,divorced,41,unknown,master,scientist,cellular,633,False,True,False,True,phone call,False,3,30-Jan,226,failure,3,245,False
517681,married,60,0,master,engineer,cellular,300,False,True,False,True,phone call,False,1,07-May,59,unknown,0,-1,False
515148,single,35,0,master,engineer,cellular,253,False,True,False,True,phone call,False,1,17-Apr,196,unknown,0,-1,False
498553,single,30,unknown,master,technician,cellular,1540,False,True,False,True,phone call,False,3,22-Jul,253,unknown,0,-1,False
485839,divorced,42,unknown,doctoral,manager,unknown,457,False,False,False,True,phone call,False,22,15-May,78,unknown,0,-1,False
510975,divorced,57,unknown,master,scientist,cellular,79,True,True,False,True,phone call,False,3,29-Jan,153,failure,2,246,False
496354,single,29,unknown,master,scientist,cellular,3184,True,False,False,True,phone call,False,5,10-Jul,156,unknown,0,-1,False
497009,married,60,unknown,master,accountant,cellular,547,False,False,False,True,phone call,True,1,15-Jul,885,unknown,0,-1,True
514472,married,37,unknown,master,teacher,cellular,353,False,True,False,True,phone call,False,2,15-Apr,301,unknown,0,-1,False
504342,single,37,unknown,doctoral,manager,cellular,335,False,False,False,True,phone call,False,2,20-Aug,159,unknown,0,-1,False
494181,married,37,unknown,master,engineer,unknown,49,False,True,False,True,phone call,False,3,20-Jun,227,unknown,0,-1,False
504264,married,47,1,bachelor,teacher,cellular,10,True,True,False,True,phone call,False,4,20-Aug,126,unknown,0,-1,False
510841,single,56,1,doctoral,manager,cellular,5866,True,True,False,True,phone call,False,1,29-Jan,123,failure,1,196,False
519062,divorced,48,unknown,master,technician,cellular,156,False,True,False,True,phone call,False,1,12-May,77,failure,4,368,False
517721,married,50,0,master,engineer,cellular,24,False,True,False,True,phone call,False,1,07-May,263,failure,11,356,False
508411,divorced,39,1,doctoral,manager,cellular,1194,False,True,False,True,phone call,False,4,19-Nov,1205,failure,1,126,False
486059,married,32,unknown,master,manager,unknown,1291,False,True,False,True,phone call,False,3,16-May,203,unknown,0,-1,False
499567,single,27,unknown,doctoral,manager,cellular,75,False,True,False,True,phone call,False,7,28-Jul,120,unknown,0,-1,False
516205,married,42,2,master,technician,cellular,74,True,True,False,True,phone call,False,3,28-Apr,151,unknown,0,-1,False
524984,single,34,unknown,master,self-employed,cellular,24,False,False,False,True,phone call,True,1,12-Jan,341,unknown,0,-1,True
515275,divorced,47,unknown,bachelor,teacher,cellular,92,False,True,False,True,phone call,False,2,17-Apr,428,failure,1,339,False
508191,married,56,unknown,master,technician,cellular,40,True,False,False,True,phone call,False,1,19-Nov,102,unknown,0,-1,False
521312,married,47,2,master,scientist,cellular,171,False,True,False,True,phone call,False,1,18-May,52,unknown,0,-1,False
491331,married,59,unknown,bachelor,architect,unknown,10,False,False,False,True,phone call,False,1,05-Jun,278,unknown,0,-1,False
516524,married,54,1,master,scientist,telephone,10,False,False,False,True,phone call,True,3,30-Apr,691,success,3,84,True
508180,married,30,0,bachelor,engineer,cellular,1001,True,True,False,True,phone call,False,2,19-Nov,703,failure,1,175,False
503599,married,52,unknown,bachelor,engineer,cellular,1154,False,False,False,True,phone call,False,3,18-Aug,120,unknown,0,-1,False
497791,single,46,unknown,master,technician,cellular,27,True,True,False,True,phone call,False,1,18-Jul,297,unknown,0,-1,False
488184,married,45,unknown,doctoral,manager,unknown,2094,False,True,False,True,phone call,False,3,26-May,89,unknown,0,-1,False
490099,single,37,3 or more,doctoral,manager,unknown,563,False,True,False,True,phone call,False,2,30-May,336,unknown,0,-1,False
518170,divorced,41,unknown,master,teacher,cellular,-143,False,True,False,False,phone call,False,1,08-May,115,unknown,0,-1,False
503326,single,38,unknown,doctoral,manager,cellular,2219,False,True,False,True,phone call,False,2,14-Aug,338,unknown,0,-1,False
514349,married,42,unknown,bachelor,engineer,cellular,1903,False,True,False,True,phone call,True,2,13-Apr,348,unknown,0,-1,True
520371,married,53,unknown,master,accountant,cellular,5496,True,True,False,True,phone call,False,5,14-May,371,unknown,0,-1,False
526912,married,31,unknown,doctoral,manager,cellular,6292,False,False,False,True,phone call,False,2,12-Aug,143,unknown,0,-1,False
518695,single,34,unknown,master,engineer,cellular,202,False,True,False,True,phone call,False,1,11-May,44,failure,2,343,False
523429,single,37,3 or more,unknown,unemployed,cellular,410,False,False,False,True,phone call,True,1,14-Aug,125,success,5,102,True
516410,married,52,unknown,doctoral,student,telephone,6001,False,False,False,True,phone call,True,1,30-Apr,827,unknown,0,-1,True
484444,single,40,unknown,master,teacher,unknown,-240,False,True,False,False,phone call,False,3,12-May,362,unknown,0,-1,False
488870,single,29,unknown,master,manager,unknown,-85,False,True,False,False,phone call,False,3,27-May,7,unknown,0,-1,False
490772,married,44,unknown,master,teacher,unknown,591,False,True,False,True,phone call,False,4,03-Jun,167,unknown,0,-1,False
525382,single,34,0,doctoral,manager,cellular,385,False,True,False,True,phone call,False,10,12-Feb,142,failure,5,149,False
521538,single,30,unknown,master,technician,cellular,2771,False,True,False,True,phone call,False,2,18-May,206,unknown,0,-1,False
486444,married,31,1,master,engineer,unknown,49,False,True,False,True,phone call,False,3,19-May,367,unknown,0,-1,False
487577,single,30,unknown,master,teacher,unknown,369,True,True,False,True,phone call,False,3,23-May,144,unknown,0,-1,False
490572,single,39,unknown,master,technician,unknown,1846,False,True,False,True,phone call,False,2,02-Jun,133,unknown,0,-1,False
491649,single,26,unknown,master,teacher,unknown,471,True,True,False,True,phone call,False,3,05-Jun,70,unknown,0,-1,False
504899,married,33,2,master,retired,cellular,5238,False,True,False,True,phone call,False,4,22-Aug,199,unknown,0,-1,False
512803,married,45,unknown,doctoral,manager,cellular,2668,True,True,False,True,phone call,False,1,05-Feb,351,unknown,0,-1,False
484389,married,27,unknown,master,engineer,unknown,518,False,True,False,True,phone call,False,3,09-May,233,unknown,0,-1,False
493474,married,42,unknown,master,teacher,unknown,10,False,False,False,True,phone call,False,6,18-Jun,108,unknown,0,-1,False
513885,married,35,unknown,doctoral,student,cellular,514,False,True,False,True,phone call,False,1,02-Apr,54,failure,1,136,False
492029,single,27,unknown,doctoral,scientist,unknown,492,False,True,False,True,phone call,False,3,06-Jun,403,unknown,0,-1,False
489115,single,25,1,master,student,unknown,1128,False,True,False,True,phone call,True,2,28-May,556,unknown,0,-1,True
526465,married,31,unknown,doctoral,student,telephone,2409,False,False,False,True,phone call,True,2,08-Jul,372,other,9,148,True
513527,single,27,0,master,unknown,telephone,1078,False,False,False,True,phone call,True,1,26-Feb,211,failure,1,101,True
497274,married,29,3 or more,master,teacher,cellular,234,False,True,False,True,phone call,False,2,16-Jul,313,unknown,0,-1,False
521326,single,28,2,master,engineer,cellular,372,False,True,False,True,phone call,False,1,18-May,571,unknown,0,-1,False
516880,single,30,0,master,teacher,cellular,525,False,True,False,True,phone call,False,1,05-May,215,other,4,319,False
518990,single,41,0,master,scientist,cellular,162,False,True,False,True,phone call,False,2,12-May,106,unknown,0,-1,False
491099,married,44,unknown,bachelor,engineer,unknown,842,False,True,False,True,phone call,False,3,04-Jun,82,unknown,0,-1,False
483619,divorced,43,3 or more,master,teacher,unknown,127,False,True,False,True,phone call,False,1,08-May,176,unknown,0,-1,False
490422,married,30,1,doctoral,manager,unknown,669,False,True,False,True,phone call,False,1,02-Jun,210,unknown,0,-1,False
499879,divorced,35,3 or more,doctoral,manager,telephone,339,False,True,False,True,phone call,False,9,29-Jul,434,unknown,0,-1,False
516370,married,34,unknown,doctoral,manager,cellular,4383,False,False,False,True,phone call,False,1,30-Apr,104,other,1,37,False
515111,single,47,3 or more,bachelor,technician,cellular,625,False,False,False,True,phone call,False,1,17-Apr,68,failure,1,148,False
501603,single,30,unknown,master,engineer,cellular,4284,False,False,False,True,phone call,False,2,06-Aug,200,unknown,0,-1,False
495813,married,35,unknown,master,scientist,cellular,2130,False,True,False,True,phone call,False,1,09-Jul,466,unknown,0,-1,False
510857,single,26,unknown,master,scientist,cellular,237,False,False,False,True,phone call,False,2,29-Jan,637,unknown,0,-1,False
509081,married,35,unknown,doctoral,manager,cellular,2524,False,False,False,True,phone call,False,2,20-Nov,234,unknown,0,-1,False
516715,married,54,unknown,doctoral,manager,telephone,1061,False,False,False,True,phone call,False,5,04-May,137,unknown,0,-1,False
525996,single,33,unknown,master,engineer,telephone,215,False,False,False,True,phone call,False,1,05-May,101,failure,4,89,False
482601,married,37,1,bachelor,engineer,unknown,10,False,True,False,True,phone call,False,1,05-May,73,unknown,0,-1,False
493704,divorced,44,unknown,master,teacher,unknown,18497,True,False,False,True,phone call,False,2,18-Jun,453,unknown,0,-1,False
499324,married,51,unknown,bachelor,accountant,telephone,1356,False,False,False,True,phone call,True,4,25-Jul,1753,unknown,0,-1,True
508864,married,58,2,bachelor,scientist,telephone,14517,False,False,False,True,phone call,False,2,20-Nov,171,unknown,0,-1,False
511396,married,45,unknown,doctoral,student,cellular,397,False,True,False,True,phone call,False,1,02-Feb,201,failure,2,206,False
501001,married,25,3 or more,master,teacher,cellular,10,False,True,False,True,phone call,False,28,31-Jul,13,unknown,0,-1,False
515155,divorced,61,1,bachelor,accountant,cellular,798,False,False,False,True,phone call,False,9,17-Apr,38,unknown,0,-1,False
495479,single,26,0,master,teacher,cellular,-71,True,False,False,False,phone call,False,1,08-Jul,218,unknown,0,-1,False
523144,divorced,44,unknown,doctoral,manager,cellular,10,False,False,False,True,phone call,False,1,10-Aug,66,unknown,0,-1,False
524441,single,33,unknown,doctoral,manager,cellular,2651,False,False,False,True,phone call,False,1,30-Oct,55,unknown,0,-1,False
507996,single,32,unknown,master,technician,cellular,9206,False,True,False,True,phone call,False,2,19-Nov,136,unknown,0,-1,False
515128,married,36,1,master,engineer,cellular,138,False,True,False,True,phone call,False,1,17-Apr,228,unknown,0,-1,False
505945,single,32,unknown,doctoral,teacher,cellular,10,False,False,False,True,phone call,False,12,28-Aug,23,unknown,0,-1,False
483367,married,44,unknown,bachelor,teacher,unknown,-61,False,True,False,False,phone call,False,2,07-May,163,unknown,0,-1,False
488269,married,33,unknown,master,technician,unknown,-140,False,True,False,False,phone call,False,1,26-May,111,unknown,0,-1,False
523499,single,30,0,master,unemployed,cellular,53,False,False,False,True,phone call,True,1,18-Aug,147,failure,1,173,True
490909,single,30,2,doctoral,retired,unknown,-47,False,True,False,False,phone call,False,1,03-Jun,87,unknown,0,-1,False
483535,married,36,1,master,engineer,unknown,-122,False,True,False,False,phone call,False,1,08-May,142,unknown,0,-1,False
500054,married,44,unknown,doctoral,manager,cellular,10,True,False,False,True,phone call,False,6,29-Jul,118,unknown,0,-1,False
523511,married,55,unknown,master,scientist,cellular,1754,True,False,False,True,phone call,True,1,18-Aug,176,success,3,386,True
507633,divorced,55,unknown,doctoral,accountant,cellular,744,False,False,False,True,phone call,False,3,18-Nov,104,unknown,0,-1,False
510554,single,32,unknown,master,teacher,cellular,447,False,False,False,True,phone call,True,1,29-Jan,1065,unknown,0,-1,True
510677,married,35,unknown,doctoral,student,cellular,1648,True,True,False,True,phone call,False,1,29-Jan,110,unknown,0,-1,False
